Date,Country,Sex,SexQF,AgeGroup,AgeGroupQF,DailyPositive,CumulativePositive,CrudeRatePositive,DailyDeaths,CumulativeDeaths,CrudeRateDeaths,CumulativeNegative,CrudeRateNegative
20201230,S92000003,Total,d,Total,d,2973,130288,2384.78575220105,32,4715,86.3031501107389,1231590,22542.9685355005
20201231,S92000003,Female,"",0 to 14,"",76,4055,961.039391950021,0,0,0,85760,20325.2128862229
20201231,S92000003,Female,"",0 to 59,"",1034,57429,2804.51054017191,1,101,4.93227401761066,538344,26289.7041954118
20201231,S92000003,Female,"",15 to 19,"",86,5380,3904.60569288607,0,0,0,34289,24885.6923054592
20201231,S92000003,Female,"",20 to 24,"",110,6803,3969.30976136297,0,1,0.583464612871229,56412,32914.4057412918
20201231,S92000003,Female,"",25 to 44,"",448,23289,3232.43735408992,0,12,1.66556091927859,219340,30443.6776695472
20201231,S92000003,Female,"",45 to 64,"",381,21972,2838.81470571135,2,147,18.9926161359716,177428,22923.9584746474
20201231,S92000003,Female,"",60+,"",242,16132,2143.61645583076,17,2153,286.090145636228,145421,19323.5090889763
20201231,S92000003,Female,"",65 to 74,"",83,4020,1333.32891101522,2,299,99.1704836799878,45673,15148.540137512
20201231,S92000003,Female,"",75 to 84,"",54,3880,2031.15838847475,8,684,358.070190133177,37820,19798.5593433286
20201231,S92000003,Female,"",85plus,"",38,4162,5063.62994865805,6,1111,1351.68017130204,27043,32901.4283281018
20201231,S92000003,Female,"",Total,d,1276,73575,2627.39987936994,18,2254,80.4914621556213,684535,24445.0856462725
20201231,S92000003,Male,"",0 to 14,"",75,4043,911.065741854942,1,1,0.225343987597067,98078,22101.2876155451
20201231,S92000003,Male,"",0 to 59,"",929,45795,2259.55667394442,1,153,7.54912481959812,433510,21389.6803957123
20201231,S92000003,Male,"",15 to 19,"",62,4414,3061.62084177233,0,0,0,28986,20105.1521793413
20201231,S92000003,Male,"",20 to 24,"",104,5665,3217.54342121704,0,1,0.567968829870617,42882,24355.6393625118
20201231,S92000003,Male,"",25 to 44,"",422,18098,2573.68521346883,0,16,2.2753322696155,164668,23417.1508858153
20201231,S92000003,Male,"",45 to 64,"",324,17075,2350.70121795922,0,250,34.4172945528436,126120,17362.8367560186
20201231,S92000003,Male,"",60+,"",173,13125,2062.77759092724,24,2351,369.492580287233,116915,18374.8298699625
20201231,S92000003,Male,"",65 to 74,"",66,4272,1543.35817687203,8,484,174.856123035127,43675,15778.5974660313
20201231,S92000003,Male,"",75 to 84,"",33,3308,2239.15957057956,7,940,636.278717153803,31731,21478.4680574546
20201231,S92000003,Male,"",85plus,"",16,2045,4555.27587819927,9,812,1808.74523867864,14285,31820.1055843895
20201231,S92000003,Male,"",Total,d,1102,58934,2213.06547532992,25,2504,94.0291843456429,551058,20693.1047392737
20201231,S92000003,Total,d,0 to 14,"",151,8099,935.538087454733,1,1,0.11551279015369,183897,21242.4555708931
20201231,S92000003,Total,d,0 to 59,"",1963,103224,2533.43877056652,2,254,6.23395186898295,971854,23852.3270066085
20201231,S92000003,Total,d,15 to 19,"",148,9797,3474.63097340739,0,0,0,63313,22454.7627660857
20201231,S92000003,Total,d,20 to 24,"",214,12476,3590.67047338368,0,2,0.575612451648554,99439,28619.1632897403
20201231,S92000003,Total,d,25 to 44,"",870,41449,2911.41498884575,0,28,1.96674514916357,384768,27026.4499126203
20201231,S92000003,Total,d,45 to 64,"",705,39110,2606.70077394552,2,397,26.4602456470563,304305,20282.0782156863
20201231,S92000003,Total,d,60+,"",415,29257,2106.5811851346198,41,4504,324.299882347689,262336,18888.884088713
20201231,S92000003,Total,d,65 to 74,"",149,8297,1434.72246238976,10,783,135.396852844544,89396,15458.4125886218
20201231,S92000003,Total,d,75 to 84,"",88,7190,2122.45910059689,15,1624,479.398272513121,69580,20539.7363309501
20201231,S92000003,Total,d,85plus,"",54,6209,4885.62952937751,15,1923,1513.13667015509,41352,32538.3398774068
20201231,S92000003,Total,d,Total,d,2379,132667,2428.33086229934,43,4758,87.0902201965845,1237529,22651.6757271246
20210101,S92000003,Female,"",0 to 14,"",41,4096,970.756436356914,0,0,0,85862,20349.3869966986
20210101,S92000003,Female,"",0 to 59,"",495,57924,2828.68356629782,0,101,4.93227401761066,539330,26337.8549100788
20210101,S92000003,Female,"",15 to 19,"",31,5411,3927.10435022426,0,0,0,34348,24928.5123307157
20210101,S92000003,Female,"",20 to 24,"",70,6873,4010.15228426396,0,1,0.583464612871229,56532,32984.4214948363
20210101,S92000003,Female,"",25 to 44,"",204,23493,3260.75188971766,0,12,1.66556091927859,219767,30502.9438789248
20210101,S92000003,Female,"",45 to 64,"",183,22155,2862.45857477858,0,147,18.9926161359716,177786,22970.2126010194
20210101,S92000003,Female,"",60+,"",110,16242,2158.23323057298,15,2168,288.083342191985,145687,19358.8551078984
20210101,S92000003,Female,"",65 to 74,"",40,4060,1346.59586535368,2,301,99.8338313969108,45761,15177.7274370566
20210101,S92000003,Female,"",75 to 84,"",22,3902,2042.67526593517,6,690,361.211156713293,37878,19828.9220202697
20210101,S92000003,Female,"",85plus,"",14,4176,5080.6628221038,7,1118,1360.19660802492,27083,32950.0936808039
20210101,S92000003,Female,"",Total,d,605,74180,2649.00473056965,15,2269,81.0271196233828,685787,24489.7951895817
20210101,S92000003,Male,"",0 to 14,"",46,4089,921.431565284407,0,1,0.225343987597067,98182,22124.7233902552
20210101,S92000003,Male,"",0 to 59,"",455,46250,2282.00668566283,1,154,7.59846550469353,434441,21435.6165735361
20210101,S92000003,Male,"",15 to 19,"",32,4446,3083.81655245124,0,0,0,29025,20132.2032017313
20210101,S92000003,Male,"",20 to 24,"",52,5717,3247.07780037032,0,1,0.567968829870617,42989,24416.4120273079
20210101,S92000003,Male,"",25 to 44,"",179,18277,2599.14049323515,0,16,2.2753322696155,165113,23480.433564564
20210101,S92000003,Male,"",45 to 64,"",177,17252,2375.06866250263,1,251,34.554963731055,126420,17404.137509482
20210101,S92000003,Male,"",60+,"",106,13231,2079.43697566158,18,2369,372.321532411933,117142,18410.5060995351
20210101,S92000003,Male,"",65 to 74,"",32,4304,1554.91891227931,7,491,177.385033905469,43762,15810.0282154199
20210101,S92000003,Male,"",75 to 84,"",25,3333,2256.08187688684,3,943,638.309393910677,31782,21512.9895623215
20210101,S92000003,Male,"",85plus,"",18,2063,4595.37121600249,8,820,1826.5653888134,14310,31875.7935535607
20210101,S92000003,Male,"",Total,d,561,59495,2234.13191798883,19,2523,94.7426645782975,552216,20736.5894818744
20210101,S92000003,Total,d,0 to 14,"",87,8186,945.587700198104,0,1,0.11551279015369,184104,21266.3667184549
20210101,S92000003,Total,d,0 to 59,"",950,104174,2556.75473228122,1,255,6.25849498657737,973771,23899.376163037
20210101,S92000003,Total,d,15 to 19,"",63,9860,3496.97472673235,0,0,0,63411,22489.5197157023
20210101,S92000003,Total,d,20 to 24,"",122,12598,3625.78283293424,0,2,0.575612451648554,99666,28684.4953030024
20210101,S92000003,Total,d,25 to 44,"",384,41833,2938.38749374856,0,28,1.96674514916357,385640,27087.6999758371
20210101,S92000003,Total,d,45 to 64,"",360,39470,2630.69495135847,1,398,26.5268961398701,304963,20325.9342399578
20210101,S92000003,Total,d,60+,"",216,29473,2122.13375498078,33,4537,326.675969407519,262829,18924.3813893341
20210101,S92000003,Total,d,65 to 74,"",72,8369,1447.1727477088,9,792,136.953138509424,89571,15488.6736987723
20210101,S92000003,Total,d,75 to 84,"",47,7237,2136.33331168563,9,1633,482.055036338625,69689,20571.9126928368
20210101,S92000003,Total,d,85plus,"",32,6241,4910.80913075295,15,1938,1524.93960829983,41417,32589.4859427007
20210101,S92000003,Total,d,Total,d,1167,133834,2449.69157835008,34,4792,87.712554683067,1239940,22695.8065637984
20210102,S92000003,Female,"",0 to 14,"",82,4178,990.1905251707,0,0,0,86049,20393.7061992373
20210102,S92000003,Female,"",0 to 59,"",1024,58948,2878.68998802092,1,102,4.98110841382463,541610,26449.1973334466
20210102,S92000003,Female,"",15 to 19,"",59,5470,3969.92437548082,0,0,0,34491,25032.2964597274
20210102,S92000003,Female,"",20 to 24,"",147,7020,4095.92158235603,0,1,0.583464612871229,56828,33157.1270202462
20210102,S92000003,Female,"",25 to 44,"",420,23913,3319.04652189241,0,12,1.66556091927859,220802,30646.5985082126
20210102,S92000003,Female,"",45 to 64,"",371,22526,2910.3923202646,2,149,19.2510190765971,178554,23069.4393302196
20210102,S92000003,Female,"",60+,"",190,16432,2183.48038694589,21,2189,290.873817370044,146178,19424.0990751568
20210102,S92000003,Female,"",65 to 74,"",60,4120,1366.49629686137,3,304,100.828852972295,45944,15238.423753155
20210102,S92000003,Female,"",75 to 84,"",39,3941,2063.09154870592,6,696,364.352123293408,37969,19876.5600134015
20210102,S92000003,Female,"",85plus,"",36,4212,5124.46163953573,11,1129,1373.57958001801,27151,33032.8247803976
20210102,S92000003,Female,"",Total,d,1214,75394,2692.35727496048,22,2291,81.8127505760996,688559,24588.784689624
20210102,S92000003,Male,"",0 to 14,"",63,4152,935.628236503022,0,1,0.225343987597067,98395,22172.7216596134
20210102,S92000003,Male,"",0 to 59,"",846,47096,2323.74890525355,3,157,7.74648755997977,436523,21538.3438799048
20210102,S92000003,Male,"",15 to 19,"",57,4503,3123.35266209805,0,0,0,29151,20219.5988125295
20210102,S92000003,Male,"",20 to 24,"",102,5819,3305.01062101712,0,1,0.567968829870617,43240,24558.9722036055
20210102,S92000003,Male,"",25 to 44,"",352,18629,2649.19780316669,2,18,2.55974880331743,166050,23613.6827106033
20210102,S92000003,Male,"",45 to 64,"",324,17576,2419.67347624312,1,252,34.6926329092664,127102,17498.0278890221
20210102,S92000003,Male,"",60+,"",159,13390,2104.4260527631,13,2382,374.364664501994,117544,18473.6860303201
20210102,S92000003,Male,"",65 to 74,"",51,4355,1573.34383433466,5,496,179.191398812857,43921,15867.4706194748
20210102,S92000003,Male,"",75 to 84,"",42,3375,2284.51135148307,6,949,642.370747424425,31874,21575.2636495323
20210102,S92000003,Male,"",85plus,"",14,2077,4626.55647873833,2,822,1831.02042634709,14334,31929.254003965
20210102,S92000003,Male,"",Total,d,1005,60500,2271.87126713714,16,2539,95.3434900373751,554703,20829.9802891698
20210102,S92000003,Total,d,0 to 14,"",145,8331,962.337054770389,0,1,0.11551279015369,184504,21312.5718345164
20210102,S92000003,Total,d,0 to 59,"",1870,106044,2602.65036218279,4,259,6.35666745695505,978133,24006.4332419839
20210102,S92000003,Total,d,15 to 19,"",116,9976,3538.11560587038,0,0,0,63680,22584.9239957724
20210102,S92000003,Total,d,20 to 24,"",249,12847,3697.44658316449,0,2,0.575612451648554,100213,28841.9253085283
20210102,S92000003,Total,d,25 to 44,"",772,42605,2992.61346714693,2,30,2.1072269455324,387612,27226.2150270568
20210102,S92000003,Total,d,45 to 64,"",695,40165,2677.01704386402,3,401,26.7268476183113,306413,20422.5774545377
20210102,S92000003,Total,d,60+,"",349,29822,2147.26267570444,34,4571,329.124059105526,263722,18988.6797452259
20210102,S92000003,Total,d,65 to 74,"",111,8480,1466.36693757565,8,800,138.336503544873,89913,15547.8125540377
20210102,S92000003,Total,d,75 to 84,"",81,7318,2160.24418611516,12,1645,485.597388105964,69872,20625.9335572887
20210102,S92000003,Total,d,85plus,"",50,6291,4950.15225790207,13,1951,1535.1688213586,41509,32661.877296655
20210102,S92000003,Total,d,Total,d,2219,136053,2490.30805557081,38,4830,88.4081049914887,1245199,22792.0670656929
20210103,S92000003,Female,"",0 to 14,"",64,4242,1005.35859448878,0,0,0,86280,20448.4534494323
20210103,S92000003,Female,"",0 to 59,"",965,59913,2925.8151803674,2,104,5.07877720625256,544171,26574.2622221506
20210103,S92000003,Female,"",15 to 19,"",75,5545,4024.35661097644,0,0,0,34665,25158.5792460772
20210103,S92000003,Female,"",20 to 24,"",129,7149,4171.18851741642,0,1,0.583464612871229,57159,33350.2538071066
20210103,S92000003,Female,"",25 to 44,"",401,24314,3374.70401594497,1,13,1.80435766255181,221904,30799.5525192997
20210103,S92000003,Female,"",45 to 64,"",351,22877,2955.74203634437,1,150,19.3802205469098,179451,23185.3330490901
20210103,S92000003,Female,"",60+,"",211,16643,2211.51801849686,14,2203,292.734134155416,146705,19494.126714149
20210103,S92000003,Female,"",65 to 74,"",69,4189,1389.38179309521,2,306,101.492200689218,46118,15296.1350045273
20210103,S92000003,Female,"",75 to 84,"",42,3983,2085.07831476673,6,702,367.493089873524,38100,19945.137783734
20210103,S92000003,Female,"",85plus,"",45,4257,5179.21016132564,6,1135,1380.87938292333,27199,33091.2232036402
20210103,S92000003,Female,"",Total,d,1176,76570,2734.35282043298,16,2307,82.3841185417118,691649,24699.1301279829
20210103,S92000003,Male,"",0 to 14,"",71,4223,951.627659622414,0,1,0.225343987597067,98636,22227.0295606243
20210103,S92000003,Male,"",0 to 59,"",861,47957,2366.2312351207,1,158,7.79582824507518,438783,21649.8538282204
20210103,S92000003,Male,"",15 to 19,"",68,4571,3170.51854729074,0,0,0,29287,20313.9305829149
20210103,S92000003,Male,"",20 to 24,"",113,5932,3369.1910987925,0,1,0.567968829870617,43527,24721.9792577783
20210103,S92000003,Male,"",25 to 44,"",328,18957,2695.84211469381,0,18,2.55974880331743,167087,23761.1526833278
20210103,S92000003,Male,"",45 to 64,"",338,17914,2466.20565847856,2,254,34.9679712656891,127815,17596.1860130868
20210103,S92000003,Male,"",60+,"",186,13576,2133.65855805167,24,2406,378.136600668261,117999,18545.1956534722
20210103,S92000003,Male,"",65 to 74,"",72,4427,1599.35548900104,3,499,180.27521775729,44101,15932.4997561407
20210103,S92000003,Male,"",75 to 84,"",31,3406,2305.4950113041,9,958,648.462777695046,31962,21634.8301677339
20210103,S92000003,Male,"",85plus,"",26,2103,4684.47196667632,11,833,1855.52313278239,14367,32002.7621232709
20210103,S92000003,Male,"",Total,d,1047,61547,2311.18778311553,25,2564,96.2822798171838,557420,20932.0079624394
20210103,S92000003,Total,d,0 to 14,"",135,8466,977.931281441138,0,1,0.11551279015369,184976,21367.0938714689
20210103,S92000003,Total,d,0 to 59,"",1826,107870,2647.4660949102,3,262,6.43029680973832,982954,24124.7556119066
20210103,S92000003,Total,d,15 to 19,"",143,10119,3588.83237929053,0,0,0,63990,22694.8694486413
20210103,S92000003,Total,d,20 to 24,"",242,13089,3767.09568981396,0,2,0.575612451648554,100832,29020.0773623135
20210103,S92000003,Total,d,25 to 44,"",729,43334,3043.81908192336,1,31,2.17746784371681,389751,27376.4603082733
20210103,S92000003,Total,d,45 to 64,"",689,40854,2722.93923341269,3,404,26.9267990967525,308023,20529.8847479678
20210103,S92000003,Total,d,60+,"",397,30219,2175.84772306057,38,4609,331.860159356239,264704,19059.3863359153
20210103,S92000003,Total,d,65 to 74,"",141,8621,1490.74874632544,5,805,139.201106692028,90267,15609.0264568563
20210103,S92000003,Total,d,75 to 84,"",73,7391,2181.7934926998,15,1660,490.025327815137,70091,20690.5814770426
20210103,S92000003,Total,d,85plus,"",71,6362,5006.01949845381,17,1968,1548.5454845893,41590,32725.6131626366
20210103,S92000003,Total,d,Total,d,2223,138276,2530.99774861348,41,4871,89.1585671663646,1251008,22898.394743104
20210104,S92000003,Female,"",0 to 14,"",77,4319,1023.60767788709,0,0,0,86482,20496.3276682174
20210104,S92000003,Female,"",0 to 59,"",1025,60938,2975.87043648672,1,105,5.12761160246653,546637,26694.6878432142
20210104,S92000003,Female,"",15 to 19,"",70,5615,4075.16003077236,0,0,0,34821,25271.7982959081
20210104,S92000003,Female,"",20 to 24,"",142,7291,4254.04049244413,1,2,1.16692922574246,57486,33541.0467355155
20210104,S92000003,Female,"",25 to 44,"",416,24730,3432.44346114663,0,13,1.80435766255181,223017,30954.0332945628
20210104,S92000003,Female,"",45 to 64,"",396,23273,3006.90581858822,0,150,19.3802205469098,180274,23291.6658591575
20210104,S92000003,Female,"",60+,"",259,16902,2245.93387902626,16,2219,294.860210481556,147288,19571.5956202828
20210104,S92000003,Female,"",65 to 74,"",69,4258,1412.26728932906,3,309,102.487222264603,46331,15366.7815363796
20210104,S92000003,Female,"",75 to 84,"",62,4045,2117.53496942793,5,707,370.11056202362,38240,20018.4270039367
20210104,S92000003,Female,"",85plus,"",52,4309,5242.47511983843,8,1143,1390.61245346376,27274,33182.4707399567
20210104,S92000003,Female,"",Total,d,1284,77854,2780.20509967336,17,2324,82.9911970051748,694701,24808.1185674234
20210104,S92000003,Male,"",0 to 14,"",82,4305,970.105866605373,0,1,0.225343987597067,98853,22275.9292059329
20210104,S92000003,Male,"",0 to 59,"",878,48835,2409.55235663447,1,159,7.84516893017059,441049,21761.6598206466
20210104,S92000003,Male,"",15 to 19,"",57,4628,3210.05465693755,0,0,0,29398,20390.9219543323
20210104,S92000003,Male,"",20 to 24,"",123,6055,3439.05126486658,0,1,0.567968829870617,43770,24859.9956834369
20210104,S92000003,Male,"",25 to 44,"",375,19332,2749.17021476292,0,18,2.55974880331743,168156,23913.1733205915
20210104,S92000003,Male,"",45 to 64,"",311,18225,2509.0207729023,1,255,35.1056404439005,128622,17707.2850399034
20210104,S92000003,Male,"",60+,"",223,13799,2168.70613159657,17,2423,380.808388786034,118548,18631.4786932756
20210104,S92000003,Male,"",65 to 74,"",65,4492,1622.83823279708,7,506,182.804128627632,44286,15999.3352577141
20210104,S92000003,Male,"",75 to 84,"",54,3460,2342.04719292783,1,959,649.139669947338,32091,21722.1492682795
20210104,S92000003,Male,"",85plus,"",34,2137,4760.20760474907,9,842,1875.570801684,14421,32123.0481366806
20210104,S92000003,Male,"",Total,d,1101,62648,2352.5320850183,18,2582,96.9582084586461,560238,21037.8283464194
20210104,S92000003,Total,d,0 to 14,"",159,8625,996.297815075574,0,1,0.11551279015369,185395,21415.4937305433
20210104,S92000003,Total,d,0 to 59,"",1903,109773,2694.17164769238,2,264,6.47938304492716,987686,24240.8936443634
20210104,S92000003,Total,d,15 to 19,"",127,10246,3633.87454869165,0,0,0,64257,22789.564403209
20210104,S92000003,Total,d,20 to 24,"",265,13354,3843.3643396574,1,3,0.863418677472831,101402,29184.1269110333
20210104,S92000003,Total,d,25 to 44,"",791,44125,3099.37963238724,0,31,2.17746784371681,391933,27529.7259481116
20210104,S92000003,Total,d,45 to 64,"",707,41561,2770.06113183201,1,405,26.9934495895663,309653,20638.5250512542
20210104,S92000003,Total,d,60+,"",482,30701,2210.55299466172,33,4642,334.236246416069,265836,19140.8933223313
20210104,S92000003,Total,d,65 to 74,"",134,8755,1513.9201106692,10,815,140.930312986339,90665,15677.8488673699
20210104,S92000003,Total,d,75 to 84,"",116,7507,2216.03622645074,6,1666,491.796503698806,70360,20769.9891958271
20210104,S92000003,Total,d,85plus,"",86,6448,5073.6896771503,17,1985,1561.92214782,41719,32827.1184306813
20210104,S92000003,Total,d,Total,d,2385,140661,2574.65268244468,35,4906,89.799205608332,1256879,23005.8572657551
20210105,S92000003,Female,"",0 to 14,"",82,4401,1043.04176670087,0,0,0,86794,20570.2720061431
20210105,S92000003,Female,"",0 to 59,"",1338,62276,3041.210858621,1,106,5.17644599868049,550350,26876.0099563567
20210105,S92000003,Female,"",15 to 19,"",114,5729,4157.89702872571,0,0,0,35075,25456.1421334533
20210105,S92000003,Female,"",20 to 24,"",167,7458,4351.47908279363,0,2,1.16692922574246,57998,33839.7806173056
20210105,S92000003,Female,"",25 to 44,"",566,25296,3511.00241783927,0,13,1.80435766255181,224577,31170.556214069
20210105,S92000003,Female,"",45 to 64,"",509,23782,3072.6693669774,1,151,19.5094220172226,181608,23464.0206205547
20210105,S92000003,Female,"",60+,"",335,17237,2290.44860210482,15,2234,296.853407037313,148039,19671.388327841
20210105,S92000003,Female,"",65 to 74,"",102,4360,1446.09802289213,2,311,103.150569981526,46597,15455.0067827304
20210105,S92000003,Female,"",75 to 84,"",61,4106,2149.4681296591,6,713,373.251528603736,38399,20101.6626183097
20210105,S92000003,Female,"",85plus,"",72,4381,5330.07275470229,7,1150,1399.12889018663,27341,33263.9852057328
20210105,S92000003,Female,"",Total,d,1673,79527,2839.94876257768,16,2340,83.562564970787,699172,24967.7802033141
20210105,S92000003,Male,"",0 to 14,"",77,4382,987.457353650347,0,1,0.225343987597067,99166,22346.4618740507
20210105,S92000003,Male,"",0 to 59,"",1129,49964,2465.25799010719,3,162,7.99319098545683,444305,21922.3130913173
20210105,S92000003,Male,"",15 to 19,"",87,4715,3270.39924534584,0,0,0,29589,20523.4026024471
20210105,S92000003,Male,"",20 to 24,"",176,6231,3539.01377892381,0,1,0.567968829870617,44187,25096.8386854929
20210105,S92000003,Male,"",25 to 44,"",493,19825,2819.27889032045,0,18,2.55974880331743,169649,24125.490263
20210105,S92000003,Male,"",45 to 64,"",368,18593,2559.68303048409,3,258,35.5186479785346,129689,17854.1780530549
20210105,S92000003,Male,"",60+,"",253,14052,2208.4686253493,18,2441,383.637340910734,119236,18739.6075300419
20210105,S92000003,Male,"",65 to 74,"",80,4572,1651.74007131529,5,511,184.61049353502,44579,16105.188241287
20210105,S92000003,Male,"",75 to 84,"",61,3521,2383.3376203176,4,963,651.847238956503,32212,21804.0532308067
20210105,S92000003,Male,"",85plus,"",40,2177,4849.30835542289,9,851,1895.61847058561,14470,32232.196556256
20210105,S92000003,Male,"",Total,d,1382,64030,2404.42838404613,21,2603,97.7467918736855,564186,21186.0820284468
20210105,S92000003,Total,d,0 to 14,"",160,8785,1014.77986150016,0,1,0.11551279015369,186021,21487.8047371795
20210105,S92000003,Total,d,0 to 59,"",2467,112240,2754.71951879782,4,268,6.57755551530484,994655,24411.9346308789
20210105,S92000003,Total,d,15 to 19,"",201,10447,3705.16176168082,0,0,0,64702,22947.3893274885
20210105,S92000003,Total,d,20 to 24,"",343,13697,3942.08187511512,0,3,0.863418677472831,102331,29451.4988948241
20210105,S92000003,Total,d,25 to 44,"",1060,45185,3173.83498446271,0,31,2.17746784371681,394988,27744.311892065
20210105,S92000003,Total,d,45 to 64,"",878,42439,2828.58026452248,4,409,27.2600515608212,312054,20798.5528845
20210105,S92000003,Total,d,60+,"",588,31289,2252.8905459096,33,4675,336.612333475899,267275,19244.5051186675
20210105,S92000003,Total,d,65 to 74,"",182,8937,1545.39166522566,7,822,142.140757392357,91224,15774.5114992219
20210105,S92000003,Total,d,75 to 84,"",122,7629,2252.05013608535,10,1676,494.748463504921,70640,20852.6440703983
20210105,S92000003,Total,d,85plus,"",113,6561,5162.60514450731,16,2001,1574.51194850772,41835,32918.3944856673
20210105,S92000003,Total,d,Total,d,3060,143721,2630.6627862281,37,4943,90.4764519612688,1265302,23160.0314828034
20210106,S92000003,Female,"",0 to 14,"",78,4479,1061.52785118228,0,0,0,87008,20620.9902379254
20210106,S92000003,Female,"",0 to 59,"",1116,63392,3095.71004479579,2,108,5.27411479110843,553558,27032.6706994111
20210106,S92000003,Female,"",15 to 19,"",81,5810,4216.68384306098,0,0,0,35310,25626.6964713396
20210106,S92000003,Female,"",20 to 24,"",150,7608,4438.99877472431,0,2,1.16692922574246,58398,34073.166462454
20210106,S92000003,Female,"",25 to 44,"",453,25749,3573.87734254203,0,13,1.80435766255181,226001,31368.2027764901
20210106,S92000003,Female,"",45 to 64,"",430,24212,3128.22599921187,3,154,19.8970264281608,182759,23612.7315128846
20210106,S92000003,Female,"",60+,"",283,17520,2328.05357712342,17,2251,299.112363133836,148727,19762.809609865
20210106,S92000003,Female,"",65 to 74,"",92,4452,1476.61201787059,1,312,103.482243839987,46832,15532.9501394689
20210106,S92000003,Female,"",75 to 84,"",64,4170,2182.97177318033,7,720,376.915989613871,38552,20181.7572661027
20210106,S92000003,Female,"",85plus,"",51,4432,5392.12107939752,8,1158,1408.86196072706,27425,33366.1824464073
20210106,S92000003,Female,"",Total,d,1399,80926,2889.9077490709,19,2359,84.2410644299515,703082,25107.4082499106
20210106,S92000003,Male,"",0 to 14,"",72,4454,1003.68212075734,0,1,0.225343987597067,99449,22410.2342225407
20210106,S92000003,Male,"",0 to 59,"",953,50917,2512.27966300312,0,162,7.99319098545683,447178,22064.0688795964
20210106,S92000003,Male,"",15 to 19,"",74,4789,3321.72682629082,0,0,0,29740,20628.1386122132
20210106,S92000003,Male,"",20 to 24,"",145,6376,3621.36925925505,0,1,0.567968829870617,44559,25308.1230902048
20210106,S92000003,Male,"",25 to 44,"",401,20226,2876.30440532769,0,18,2.55974880331743,170959,24311.7830925747
20210106,S92000003,Male,"",45 to 64,"",323,18916,2604.15017504636,1,259,35.656317156746,130624,17982.8987346826
20210106,S92000003,Male,"",60+,"",207,14259,2241.00157478335,29,2470,388.19509711164,119826,18832.3342941293
20210106,S92000003,Male,"",65 to 74,"",77,4649,1679.55809088906,7,518,187.139404405363,44818,16191.532483860099
20210106,S92000003,Male,"",75 to 84,"",40,3561,2410.41331040925,7,970,656.585484722542,32340,21890.6954391
20210106,S92000003,Male,"",85plus,"",28,2205,4911.67888089457,14,865,1926.80373332145,14515,32332.434900764
20210106,S92000003,Male,"",Total,d,1160,65190,2447.98822982926,29,2632,98.8357880182636,567652,21316.2358435195
20210106,S92000003,Total,d,0 to 14,"",150,8935,1032.10678002322,0,1,0.11551279015369,186519,21545.3301066761
20210106,S92000003,Total,d,0 to 59,"",2069,114309,2805.49922910068,2,270,6.62664175049369,1000736,24561.1813289705
20210106,S92000003,Total,d,15 to 19,"",155,10602,3760.13448811525,0,0,0,65088,23084.2891494478
20210106,S92000003,Total,d,20 to 24,"",295,13992,4026.98471173328,0,3,0.863418677472831,103103,29673.6853011604
20210106,S92000003,Total,d,25 to 44,"",854,46039,3233.8207115122,0,31,2.17746784371681,397722,27936.3505077012
20210106,S92000003,Total,d,45 to 64,"",753,43192,2878.76808561123,4,413,27.5266535320762,314141,20937.6524630023
20210106,S92000003,Total,d,60+,"",490,31779,2288.17183861617,46,4721,339.924454832025,268553,19336.5244902573
20210106,S92000003,Total,d,65 to 74,"",169,9106,1574.61525159952,8,830,143.524122427806,91698,15856.4758775722
20210106,S92000003,Total,d,75 to 84,"",104,7733,2282.75051806895,14,1690,498.881207233482,70921,20935.5941409502
20210106,S92000003,Total,d,85plus,"",80,6641,5225.5541479459,22,2023,1591.82292445333,41964,33019.899753712
20210106,S92000003,Total,d,Total,d,2560,146281,2677.52091226914,48,4991,91.3550418245383,1272682,23295.1146742811
20210107,S92000003,Female,"",0 to 14,"",53,4532,1074.08890858631,0,0,0,87263,20681.4255141146
20210107,S92000003,Female,"",0 to 59,"",892,64284,3139.27032621865,0,108,5.27411479110843,556602,27181.3226014864
20210107,S92000003,Female,"",15 to 19,"",78,5888,4273.29336797643,0,0,0,35524,25782.0097832871
20210107,S92000003,Female,"",20 to 24,"",112,7720,4504.34681136589,0,2,1.16692922574246,58804,34310.0530952798
20210107,S92000003,Female,"",25 to 44,"",390,26139,3628.00807241859,0,13,1.80435766255181,227257,31542.5314860412
20210107,S92000003,Female,"",45 to 64,"",316,24528,3169.05366383069,0,154,19.8970264281608,183906,23760.9255993333
20210107,S92000003,Female,"",60+,"",317,17837,2370.17646433507,13,2264,300.839800148825,149412,19853.8322525779
20210107,S92000003,Female,"",65 to 74,"",78,4530,1502.48257883058,3,315,104.477265415372,47083,15616.2002779427
20210107,S92000003,Female,"",75 to 84,"",81,4251,2225.37482201189,7,727,380.580450624005,38682,20249.8115420052
20210107,S92000003,Female,"",85plus,"",101,4533,5515.00109497044,3,1161,1412.51186217972,27495,33451.346813636
20210107,S92000003,Female,"",Total,d,1209,82135,2933.08174097248,13,2372,84.7053009020115,706814,25240.6798278897
20210107,S92000003,Male,"",0 to 14,"",63,4517,1017.87879197595,0,1,0.225343987597067,99678,22461.8379957004
20210107,S92000003,Male,"",0 to 59,"",784,51701,2550.96276011792,2,164,8.09187235564766,449793,22193.0947711209
